Jahr	Altersquote	20-64 Jährige	0 -19 jährige
2009	13.037924936136	10178	1327
2009	11.016104931097	12046	1327
2009	22.541192457958	5887	1327
2009	27.237274220032	4872	1327
2009	93.122807017543	1425	1327
2009	37.077395920648	3579	1327
2009	36.994703094507	3587	1327
2009	187.165021156558	709	1327
2009	11.654663621991	11386	1327
2009	27.599833610648	4808	1327
2009	79.082240762812	1678	1327
2009	11.943119431194	11111	1327
2009	49.385932266468	2687	1327
2009	28.102498941126	4722	1327
2009	42.355569741461	3133	1327
2009	19.909977494373	6665	1327
2009	25.475139182184	5209	1327
2009	10.100471913533	13138	1327
2009	16.812365387051	7893	1327
2009	83.669609079445	1586	1327
2009	9.387562071411	4229	397
2009	3.900569856553	10178	397
2009	3.295699817366	12046	397
2009	6.743672498726	5887	397
2009	8.148604269293	4872	397
2009	27.859649122807	1425	397
2009	11.092483934059	3579	397
2009	11.067744633398	3587	397
2009	55.994358251057	709	397
2009	3.48673809942	11386	397
2009	8.25707154742	4808	397
2009	23.659117997616	1678	397
2009	3.573035730357	11111	397
2009	14.774841831038	2687	397
2009	8.407454468445	4722	397
2009	12.67156080434	3133	397
2009	5.95648912228	6665	397
2009	7.621424457669	5209	397
2009	3.021768914598	13138	397
2009	5.029773216774	7893	397
2009	25.031525851197	1586	397
2009	3.901631591392	4229	165
2009	1.621143643151	10178	165
2009	1.369749294371	12046	165
2009	2.802785799218	5887	165
2009	3.386699507389	4872	165
2009	11.578947368421	1425	165
2009	4.610226320201	3579	165
2009	4.5999442431	3587	165
2009	23.272214386459	709	165
2009	1.449148076585	11386	165
2009	3.431780366056	4808	165
2009	9.833134684147	1678	165
2009	1.485014850148	11111	165
2009	6.140677335318	2687	165
2009	3.494282083862	4722	165
2009	5.26651771465	3133	165
2009	2.475618904726	6665	165
2009	3.167594547897	5209	165
2009	1.255898919165	13138	165
2009	2.090459901178	7893	165
2009	10.403530895334	1586	165
2010	588.663507109004	5275	31052
2010	524.792969410174	5917	31052
2010	238.677940046118	13010	31052
2010	635.270049099836	4888	31052
2010	2214.835948644793	1402	31052
2010	469.63097398669	6612	31052
2010	274.310954063604	11320	31052
2010	275.356921166977	11277	31052
2010	1885.367334547662	1647	31052
2010	880.408278990643	3527	31052
2010	663.362529374065	4681	31052
2010	4506.821480406386	689	31052
2010	252.373211963589	12304	31052
2010	855.426997245179	3630	31052
2010	651.395007342143	4767	31052
2010	397.135183527305	7819	31052
2010	297.832342221369	10426	31052
2010	1002.000645369474	3099	31052
2010	734.958579881656	4225	31052
2010	1962.831858407079	1582	31052
2010	1168.246802106847	2658	31052
2010	33.478672985781	5275	1766
2010	29.846205847557	5917	1766
2010	13.574173712528	13010	1766
2010	36.129296235679	4888	1766
2010	125.962910128388	1402	1766
2010	26.709013914095	6612	1766
2010	15.60070671378	11320	1766
2010	15.660193313824	11277	1766
2010	107.22525804493	1647	1766
2010	50.070881769208	3527	1766
2010	37.726981414227	4681	1766
2010	256.313497822931	689	1766
2010	14.353055916775	12304	1766
2010	48.650137741046	3630	1766
2010	37.046360394378	4767	1766
2010	22.586008440977	7819	1766
2010	16.938423172837	10426	1766
2010	56.986124556308	3099	1766
2010	41.798816568047	4225	1766
2010	111.630847029077	1582	1766
2010	66.440933032355	2658	1766
2010	52.056872037914	5275	2746
2010	46.408653033631	5917	2746
2010	21.106840891621	13010	2746
2010	56.178396072013	4888	2746
2010	195.86305278174	1402	2746
2010	41.530550514216	6612	2746
2010	24.257950530035	11320	2746
2010	24.350447814134	11277	2746
2010	166.727383120825	1647	2746
2010	77.856535299121	3527	2746
2010	58.662678914761	4681	2746
2010	398.54862119013	689	2746
2010	22.317945383615	12304	2746
2010	75.64738292011	3630	2746
2010	57.604363331235	4767	2746
2010	35.119580509016	7819	2746
2010	26.338001150968	10426	2746
2010	88.609228783478	3099	2746
2010	64.994082840236	4225	2746
2010	173.577749683944	1582	2746
2010	103.310759969902	2658	2746
2010	29.952606635071	5275	1580
2010	26.702720973466	5917	1580
2010	12.144504227517	13010	1580
2010	32.324058919803	4888	1580
2010	112.696148359486	1402	1580
2010	23.89594676346	6612	1580
2010	13.957597173144	11320	1580
2010	14.010818480092	11277	1580
2010	95.931997571341	1647	1580
2010	44.797278140062	3527	1580
2010	33.753471480452	4681	1580
2010	229.317851959361	689	1580
2010	12.841352405721	12304	1580
2010	43.526170798898	3630	1580
2010	33.144535347178	4767	1580
2010	20.2071876199	7819	1580
2010	15.154421638212	10426	1580
2010	50.984188447886	3099	1580
2010	37.396449704142	4225	1580
2010	99.873577749683	1582	1580
2010	59.443190368698	2658	1580
2010	23.715639810426	5275	1251
2010	21.142470846712	5917	1251
2010	9.615680245964	13010	1251
2010	25.593289689034	4888	1251
2010	89.229671897289	1402	1251
2010	18.920145190562	6612	1251
2010	11.051236749116	11320	1251
2010	11.093375897845	11277	1251
2010	75.956284153005	1647	1251
2010	35.469237312163	3527	1251
2010	26.72505874813	4681	1251
2010	181.567489114658	689	1251
2010	10.167425227568	12304	1251
2010	34.462809917355	3630	1251
2010	26.242920075519	4767	1251
2010	15.999488425629	7819	1251
2010	11.998849031267	10426	1251
2010	40.367860600193	3099	1251
2010	29.609467455621	4225	1251
2010	79.077117572692	1582	1251
2010	47.06546275395	2658	1251
2010	7.620853080568	5275	402
2010	6.793983437552	5917	402
2010	3.089930822444	13010	402
2010	8.224222585924	4888	402
2010	28.673323823109	1402	402
2010	6.079854809437	6612	402
2010	3.551236749116	11320	402
2010	3.564777866453	11277	402
2010	24.408014571948	1647	402
2010	11.3977884888	3527	402
2010	8.587908566545	4681	402
2010	58.345428156748	689	402
2010	3.26723016905	12304	402
2010	11.074380165289	3630	402
2010	8.432976714915	4767	402
2010	5.141322419746	7819	402
2010	3.855745252253	10426	402
2010	12.971926427879	3099	402
2010	9.514792899408	4225	402
2010	25.410872313527	1582	402
2010	15.124153498871	2658	402
2010	25.09952606635	5275	1324
2010	22.376204157512	5917	1324
2010	10.176787086856	13010	1324
2010	27.086743044189	4888	1324
2010	94.436519258202	1402	1324
2010	20.024198427102	6612	1324
2010	11.696113074204	11320	1324
2010	11.740711182051	11277	1324
2010	80.388585306618	1647	1324
2010	37.538984973064	3527	1324
2010	28.284554582354	4681	1324
2010	192.162554426705	689	1324
2010	10.760728218465	12304	1324
2010	36.473829201101	3630	1324
2010	27.774281518774	4767	1324
2010	16.933111651106	7819	1324
2010	12.699021676577	10426	1324
2010	42.72345918038	3099	1324
2010	31.337278106508	4225	1324
2010	83.691529709228	1582	1324
2010	49.811888638073	2658	1324
2010	3.203791469194	5275	169
2010	2.856177116782	5917	169
2010	1.299000768639	13010	169
2010	3.45744680851	4888	169
2010	12.054208273894	1402	169
2010	2.555958862673	6612	169
2010	1.49293286219	11320	169
2010	1.498625520971	11277	169
2010	10.261080752884	1647	169
2010	4.791607598525	3527	169
2010	3.61033967101	4681	169
2010	24.528301886792	689	169
2010	1.373537061118	12304	169
2010	4.65564738292	3630	169
2010	3.545206628907	4767	169
2010	2.161401713774	7819	169
2010	1.620947630922	10426	169
2010	5.453372055501	3099	169
2010	4	4225	169
2010	10.682680151706	1582	169
2010	6.358164033107	2658	169
2010	20.1327014218	5275	1062
2010	17.948284603684	5917	1062
2010	8.16295157571	13010	1062
2010	21.726677577741	4888	1062
2010	75.748930099857	1402	1062
2010	16.06170598911	6612	1062
2010	9.381625441696	11320	1062
2010	9.417398244213	11277	1062
2010	64.480874316939	1647	1062
2010	30.110575559965	3527	1062
2010	22.687459944456	4681	1062
2010	154.136429608127	689	1062
2010	8.63133940182	12304	1062
2010	29.256198347107	3630	1062
2010	22.278162366268	4767	1062
2010	13.582299526793	7819	1062
2010	10.186073278342	10426	1062
2010	34.269119070667	3099	1062
2010	25.136094674556	4225	1062
2010	67.130214917825	1582	1062
2010	39.954853273137	2658	1062
2010	43.203791469194	5275	2279
2010	38.516139935778	5917	2279
2010	17.517294388931	13010	2279
2010	46.624386252045	4888	2279
2010	162.553495007132	1402	2279
2010	34.46763460375	6612	2279
2010	20.132508833922	11320	2279
2010	20.209275516538	11277	2279
2010	138.372799028536	1647	2279
2010	64.615820810887	3527	2279
2010	48.686178167058	4681	2279
2010	330.76923076923	689	2279
2010	18.522431729518	12304	2279
2010	62.782369146005	3630	2279
2010	47.807845605202	4767	2279
2010	29.146949737818	7819	2279
2010	21.858814502206	10426	2279
2010	73.53985156502	3099	2279
2010	53.940828402366	4225	2279
2010	144.058154235145	1582	2279
2010	85.741158765989	2658	2279
2010	15.184834123222	5275	801
2010	13.537265506168	5917	801
2010	6.156802459646	13010	801
2010	16.387070376432	4888	801
2010	57.132667617689	1402	801
2010	12.114337568058	6612	801
2010	7.075971731448	11320	801
2010	7.102952913008	11277	801
2010	48.63387978142	1647	801
2010	22.71051885455	3527	801
2010	17.111728263191	4681	801
2010	116.255442670537	689	801
2010	6.510078023407	12304	801
2010	22.066115702479	3630	801
2010	16.803020767778	4767	801
2010	10.244276761734	7819	801
2010	7.682716286207	10426	801
2010	25.847047434656	3099	801
2010	18.958579881656	4225	801
2010	50.63211125158	1582	801
2010	30.135440180586	2658	801
2010	9.364928909952	5275	494
2010	8.348825418286	5917	494
2010	3.797079169869	13010	494
2010	10.106382978723	4888	494
2010	35.235378031383	1402	494
2010	7.471264367816	6612	494
2010	4.363957597173	11320	494
2010	4.380597676687	11277	494
2010	29.993928354584	1647	494
2010	14.00623759569	3527	494
2010	10.553300576799	4681	494
2010	71.698113207547	689	494
2010	4.014954486345	12304	494
2010	13.608815426997	3630	494
2010	10.362911684497	4767	494
2010	6.317943471032	7819	494
2010	4.738154613466	10426	494
2010	15.940626008389	3099	494
2010	11.692307692307	4225	494
2010	31.226295828065	1582	494
2010	18.585402558314	2658	494
2010	3.810426540284	5275	201
2010	3.396991718776	5917	201
2010	1.544965411222	13010	201
2010	4.112111292962	4888	201
2010	14.336661911554	1402	201
2010	3.039927404718	6612	201
2010	1.775618374558	11320	201
2010	1.782388933226	11277	201
2010	12.204007285974	1647	201
2010	5.6988942444	3527	201
2010	4.293954283272	4681	201
2010	29.172714078374	689	201
2010	1.633615084525	12304	201
2010	5.537190082644	3630	201
2010	4.216488357457	4767	201
2010	2.570661209873	7819	201
2010	1.927872626126	10426	201
2010	6.485963213939	3099	201
2010	4.757396449704	4225	201
2010	12.705436156763	1582	201
2010	7.562076749435	2658	201
2010	28.379146919431	5275	1497
2010	25.299983099543	5917	1497
2010	11.506533435818	13010	1497
2010	30.626022913256	4888	1497
2010	106.776034236804	1402	1497
2010	22.640653357531	6612	1497
2010	13.224381625441	11320	1497
2010	13.274807129555	11277	1497
2010	90.892531876138	1647	1497
2010	42.444003402324	3527	1497
2010	31.980346079897	4681	1497
2010	217.271407837445	689	1497
2010	12.166775032509	12304	1497
2010	41.239669421487	3630	1497
2010	31.40339836375	4767	1497
2010	19.145670801892	7819	1497
2010	14.358334931901	10426	1497
2010	48.305905130687	3099	1497
2010	35.431952662721	4225	1497
2010	94.627054361567	1582	1497
2010	56.320541760722	2658	1497
2010	18.616113744075	5275	982
2010	16.596248098698	5917	982
2010	7.548039969254	13010	982
2010	20.090016366612	4888	982
2010	70.042796005706	1402	982
2010	14.851784633998	6612	982
2010	8.674911660777	11320	982
2010	8.707989713576	11277	982
2010	59.623557984213	1647	982
2010	27.842358945279	3527	982
2010	20.9784234138	4681	982
2010	142.525399129172	689	982
2010	7.981144343302	12304	982
2010	27.052341597796	3630	982
2010	20.599958044891	4767	982
2010	12.559150786545	7819	982
2010	9.418760790331	10426	982
2010	31.687641174572	3099	982
2010	23.242603550295	4225	982
2010	62.073324905183	1582	982
2010	36.945071482317	2658	982
2010	60.85308056872	5275	3210
2010	54.250464762548	5917	3210
2010	24.673328209069	13010	3210
2010	65.671031096563	4888	3210
2010	228.958630527817	1402	3210
2010	48.548094373865	6612	3210
2010	28.356890459363	11320	3210
2010	28.465017291832	11277	3210
2010	194.899817850637	1647	3210
2010	91.012191664303	3527	3210
2010	68.575090792565	4681	3210
2010	465.892597968069	689	3210
2010	26.089076723016	12304	3210
2010	88.429752066115	3630	3210
2010	67.337948395217	4767	3210
2010	41.053843202455	7819	3210
2010	30.788413581431	10426	3210
2010	103.581800580832	3099	3210
2010	75.976331360946	4225	3210
2010	202.907711757269	1582	3210
2010	120.767494356659	2658	3210
2010	26.445497630331	5275	1395
2010	23.576136555687	5917	1395
2010	10.722521137586	13010	1395
2010	28.539279869067	4888	1395
2010	99.500713266761	1402	1395
2010	21.098003629764	6612	1395
2010	12.32332155477	11320	1395
2010	12.370311252992	11277	1395
2010	84.699453551912	1647	1395
2010	39.552027218599	3527	1395
2010	29.801324503311	4681	1395
2010	202.467343976777	689	1395
2010	11.337776332899	12304	1395
2010	38.429752066115	3630	1395
2010	29.263687853996	4767	1395
2010	17.841156158076	7819	1395
2010	13.380011509687	10426	1395
2010	45.014520813165	3099	1395
2010	33.017751479289	4225	1395
2010	88.179519595448	1582	1395
2010	52.483069977426	2658	1395
2010	49.194312796208	5275	2595
2010	43.856684130471	5917	2595
2010	19.946195234435	13010	2595
2010	53.089198036006	4888	2595
2010	185.092724679029	1402	2595
2010	39.246823956442	6612	2595
2010	22.924028268551	11320	2595
2010	23.011439212556	11277	2595
2010	157.559198542805	1647	2595
2010	73.575276438899	3527	2595
2010	55.436872463148	4681	2595
2010	376.632801161103	689	2595
2010	21.090702210663	12304	2595
2010	71.487603305785	3630	2595
2010	54.436752674638	4767	2595
2010	33.188387261798	7819	2595
2010	24.889698829848	10426	2595
2010	83.736689254598	3099	2595
2010	61.420118343195	4225	2595
2010	164.032869785082	1582	2595
2010	97.629796839729	2658	2595
2010	4.018957345971	5275	212
2010	3.582896738211	5917	212
2010	1.629515757109	13010	212
2010	4.337152209492	4888	212
2010	15.1212553495	1402	212
2010	3.206291591046	6612	212
2010	1.872791519434	11320	212
2010	1.879932606189	11277	212
2010	12.871888281724	1647	212
2010	6.010774028919	3527	212
2010	4.528946806237	4681	212
2010	30.76923076923	689	212
2010	1.723016905071	12304	212
2010	5.840220385674	3630	212
2010	4.447241451646	4767	212
2010	2.711344161657	7819	212
2010	2.033378093228	10426	212
2010	6.840916424653	3099	212
2010	5.017751479289	4225	212
2010	13.400758533501	1582	212
2010	7.975921745673	2658	212
2010	49.649289099526	5275	2619
2010	44.262295081967	5917	2619
2010	20.130668716372	13010	2619
2010	53.580196399345	4888	2619
2010	186.804564907275	1402	2619
2010	39.609800362976	6612	2619
2010	23.136042402826	11320	2619
2010	23.224261771747	11277	2619
2010	159.016393442622	1647	2619
2010	74.255741423305	3527	2619
2010	55.949583422345	4681	2619
2010	380.116110304789	689	2619
2010	21.285760728218	12304	2619
2010	72.148760330578	3630	2619
2010	54.94021397105	4767	2619
2010	33.495331883872	7819	2619
2010	25.119892576251	10426	2619
2010	84.511132623426	3099	2619
2010	61.988165680473	4225	2619
2010	165.549936788874	1582	2619
2010	98.532731376975	2658	2619
2010	9.497630331753	5275	501
2010	8.467128612472	5917	501
2010	3.850883935434	13010	501
2010	10.249590834697	4888	501
2010	35.734664764621	1402	501
2010	7.577132486388	6612	501
2010	4.425795053003	11320	501
2010	4.442670923117	11277	501
2010	30.418943533697	1647	501
2010	14.204706549475	3527	501
2010	10.702841273232	4681	501
2010	72.714078374455	689	501
2010	4.071846553966	12304	501
2010	13.801652892561	3630	501
2010	10.509754562617	4767	501
2010	6.407468985803	7819	501
2010	4.805294456167	10426	501
2010	16.166505324298	3099	501
2010	11.85798816568	4225	501
2010	31.668773704171	1582	501
2010	18.848758465011	2658	501
2010	75.184834123222	5275	3966
2010	67.027209734662	5917	3966
2010	30.484242890084	13010	3966
2010	81.137479541734	4888	3966
2010	282.881597717546	1402	3966
2010	59.981851179673	6612	3966
2010	35.035335689045	11320	3966
2010	35.168927906358	11277	3966
2010	240.801457194899	1647	3966
2010	112.446838673093	3527	3966
2010	84.725486007263	4681	3966
2010	575.616835994194	689	3966
2010	32.233420026007	12304	3966
2010	109.256198347107	3630	3966
2010	83.196979232221	4767	3966
2010	50.7225987978	7819	3966
2010	38.039516593132	10426	3966
2010	127.976766698935	3099	3966
2010	93.869822485207	4225	3966
2010	250.695322376738	1582	3966
2010	149.209932279909	2658	3966
2011	235.315101070154	1682	3958
2011	130.325979585116	3037	3958
2011	74.022816532635	5347	3958
2011	30.188391427045	13111	3958
2011	79.975752677308	4949	3958
2011	50.006317119393	7915	3958
2011	31.590709553835	12529	3958
2011	148.908954100827	2658	3958
2011	35.144734505416	11262	3958
2011	34.42038438125	11499	3958
2011	81.776859504132	4840	3958
2011	234.201183431952	1690	3958
2011	248.930817610062	1590	3958
2011	112.347431166619	3523	3958
2011	562.215909090909	704	3958
2011	93.991925908335	4211	3958
2011	37.495263357332	10556	3958
2011	59.065811072974	6701	3958
2011	66.287054094791	5971	3958
2011	82.578760692676	4793	3958
2011	109.337016574585	3620	3958
2011	12.901307966706	1682	217
2011	7.145209087915	3037	217
2011	4.058350476902	5347	217
2011	1.655098772023	13111	217
2011	4.384724186704	4949	217
2011	2.741629816803	7915	217
2011	1.731981802218	12529	217
2011	8.164033107599	2658	217
2011	1.926833599715	11262	217
2011	1.887120619184	11499	217
2011	4.48347107438	4840	217
2011	12.84023668639	1690	217
2011	13.647798742138	1590	217
2011	6.159523133692	3523	217
2011	30.823863636363	704	217
2011	5.153170268344	4211	217
2011	2.055702917771	10556	217
2011	3.238322638412	6701	217
2011	3.634232121922	5971	217
2011	4.527435843939	4793	217
2011	5.994475138121	3620	217
2011	190.725326991676	1682	3208
2011	105.6305564702	3037	3208
2011	59.996259584813	5347	3208
2011	24.468003966135	13111	3208
2011	64.82117599515	4949	3208
2011	40.530638029058	7915	3208
2011	25.604597334184	12529	3208
2011	120.692249811888	2658	3208
2011	28.485171372757	11262	3208
2011	27.898078093747	11499	3208
2011	66.280991735537	4840	3208
2011	189.8224852071	1690	3208
2011	201.761006289308	1590	3208
2011	91.058756741413	3523	3208
2011	455.681818181818	704	3208
2011	76.181429589171	4211	3208
2011	30.390299355816	10556	3208
2011	47.873451723623	6701	3208
2011	53.72634399598	5971	3208
2011	66.93094095556	4793	3208
2011	88.618784530386	3620	3208
2011	29.013079667063	1682	488
2011	16.068488640105	3037	488
2011	9.126613054048	5347	488
2011	3.722065441232	13111	488
2011	9.860577894524	4949	488
2011	6.165508528111	7915	488
2011	3.894963684252	12529	488
2011	18.359668924003	2658	488
2011	4.333155744983	11262	488
2011	4.243847291068	11499	488
2011	10.082644628099	4840	488
2011	28.87573964497	1690	488
2011	30.691823899371	1590	488
2011	13.851830826	3523	488
2011	69.318181818181	704	488
2011	11.588696271669	4211	488
2011	4.622963243652	10556	488
2011	7.282495149977	6701	488
2011	8.172835370959	5971	488
2011	10.18151470895	4793	488
2011	13.480662983425	3620	488
2011	45.77883472057	1682	770
2011	25.353967731313	3037	770
2011	14.400598466429	5347	770
2011	5.872931126534	13111	770
2011	15.558698727015	4949	770
2011	9.728363866077	7915	770
2011	6.145741878841	12529	770
2011	28.969149736644	2658	770
2011	6.837151482862	11262	770
2011	6.69623445517	11499	770
2011	15.90909090909	4840	770
2011	45.562130177514	1690	770
2011	48.427672955974	1590	770
2011	21.856372409877	3523	770
2011	109.375	704	770
2011	18.285442887675	4211	770
2011	7.294429708222	10556	770
2011	11.490822265333	6701	770
2011	12.895662368112	5971	770
2011	16.065094930106	4793	770
2011	21.270718232044	3620	770
2011	12.18787158145	1682	205
2011	6.750082318077	3037	205
2011	3.833925565737	5347	205
2011	1.563572572648	13111	205
2011	4.142250959789	4949	205
2011	2.590018951358	7915	205
2011	1.636204006704	12529	205
2011	7.712565838976	2658	205
2011	1.820280589593	11262	205
2011	1.782763718584	11499	205
2011	4.235537190082	4840	205
2011	12.130177514792	1690	205
2011	12.893081761006	1590	205
2011	5.818904342889	3523	205
2011	29.119318181818	704	205
2011	4.868202327238	4211	205
2011	1.942023493747	10556	205
2011	3.059244888822	6701	205
2011	3.433260760341	5971	205
2011	4.277070728145	4793	205
2011	5.662983425414	3620	205
2011	90.606420927467	1682	1524
2011	50.181099769509	3037	1524
2011	28.501963717972	5347	1524
2011	11.62382732057	13111	1524
2011	30.794099818145	4949	1524
2011	19.25457991156	7915	1524
2011	12.163780030329	12529	1524
2011	57.336343115124	2658	1524
2011	13.532232285562	11262	1524
2011	13.253326376206	11499	1524
2011	31.487603305785	4840	1524
2011	90.177514792899	1690	1524
2011	95.849056603773	1590	1524
2011	43.258586432018	3523	1524
2011	216.477272727272	704	1524
2011	36.190928520541	4211	1524
2011	14.437286851079	10556	1524
2011	22.74287419788	6701	1524
2011	25.523362920783	5971	1524
2011	31.79636970582	4793	1524
2011	42.099447513812	3620	1524
2011	153.864447086801	1682	2588
2011	85.21567336187	3037	2588
2011	48.400972507948	5347	2588
2011	19.739150331782	13111	2588
2011	52.293392604566	4949	2588
2011	32.697409981048	7915	2588
2011	20.656077899273	12529	2588
2011	97.366440933032	2658	2588
2011	22.979932516426	11262	2588
2011	22.506304896077	11499	2588
2011	53.471074380165	4840	2588
2011	153.136094674556	1690	2588
2011	162.767295597484	1590	2588
2011	73.460119216576	3523	2588
2011	367.613636363636	704	2588
2011	61.458085965328	4211	2588
2011	24.516862447896	10556	2588
2011	38.621101328159	6701	2588
2011	43.34282364763	5971	2588
2011	53.995409972877	4793	2588
2011	71.491712707182	3620	2588
2011	59.809750297265	1682	1006
2011	33.124794204807	3037	1006
2011	18.81428838601	5347	1006
2011	7.672946380901	13111	1006
2011	20.327338856334	4949	1006
2011	12.710044219835	7915	1006
2011	8.029371857291	12529	1006
2011	37.848006019563	2658	1006
2011	8.932694015272	11262	1006
2011	8.748586833637	11499	1006
2011	20.785123966942	4840	1006
2011	59.526627218934	1690	1006
2011	63.270440251572	1590	1006
2011	28.555208629009	3523	1006
2011	142.897727272727	704	1006
2011	23.889812396105	4211	1006
2011	9.530125047366	10556	1006
2011	15.012684673929	6701	1006
2011	16.848099145871	5971	1006
2011	20.988942207385	4793	1006
2011	27.790055248618	3620	1006
2011	84.542211652794	1682	1422
2011	46.82252222588	3037	1422
2011	26.594351973069	5347	1422
2011	10.845854625886	13111	1422
2011	28.733077389371	4949	1422
2011	17.965887555274	7915	1422
2011	11.349668768457	12529	1422
2011	53.498871331828	2658	1422
2011	12.62653169952	11262	1422
2011	12.366292721106	11499	1422
2011	29.380165289256	4840	1422
2011	84.142011834319	1690	1422
2011	89.43396226415	1590	1422
2011	40.36332671019	3523	1422
2011	201.988636363636	704	1422
2011	33.768701021135	4211	1422
2011	13.471011746873	10556	1422
2011	21.220713326369	6701	1422
2011	23.815106347345	5971	1422
2011	29.668266221573	4793	1422
2011	39.281767955801	3620	1422
2011	30.439952437574	1682	512
2011	16.858742179782	3037	512
2011	9.575462876379	5347	512
2011	3.905117839981	13111	512
2011	10.345524348353	4949	512
2011	6.468730259001	7915	512
2011	4.086519275281	12529	512
2011	19.262603461249	2658	512
2011	4.546261765228	11262	512
2011	4.452561092268	11499	512
2011	10.578512396694	4840	512
2011	30.295857988165	1690	512
2011	32.201257861635	1590	512
2011	14.533068407607	3523	512
2011	72.727272727272	704	512
2011	12.158632153882	4211	512
2011	4.850322091701	10556	512
2011	7.640650649156	6701	512
2011	8.574778094121	5971	512
2011	10.682244940538	4793	512
2011	14.143646408839	3620	512
2011	75.921521997621	1682	1277
2011	42.048073756997	3037	1277
2011	23.882550963156	5347	1277
2011	9.73991305011	13111	1277
2011	25.803192564154	4949	1277
2011	16.133922931143	7915	1277
2011	10.192353739324	12529	1277
2011	48.043641835966	2658	1277
2011	11.339016160539	11262	1277
2011	11.105313505522	11499	1277
2011	26.384297520661	4840	1277
2011	75.562130177514	1690	1277
2011	80.314465408805	1590	1277
2011	36.247516321317	3523	1277
2011	181.392045454545	704	1277
2011	30.32533839943	4211	1277
2011	12.097385373247	10556	1277
2011	19.056857185494	6701	1277
2011	21.386702394908	5971	1277
2011	26.643021072397	4793	1277
2011	35.276243093922	3620	1277
2011	157.193816884661	1682	2644
2011	87.059598287783	3037	2644
2011	49.448288760052	5347	2644
2011	20.16627259553	13111	2644
2011	53.424934330167	4949	2644
2011	33.404927353126	7915	2644
2011	21.103040945007	12529	2644
2011	99.473288186606	2658	2644
2011	23.477179896998	11262	2644
2011	22.993303765544	11499	2644
2011	54.628099173553	4840	2644
2011	156.449704142011	1690	2644
2011	166.2893081761	1590	2644
2011	75.049673573658	3523	2644
2011	375.568181818181	704	2644
2011	62.787936357159	4211	2644
2011	25.047366426676	10556	2644
2011	39.456797492911	6701	2644
2011	44.280690001674	5971	2644
2011	55.163780513248	4793	2644
2011	73.038674033149	3620	2644
2011	163.07966706302	1682	2743
2011	90.319394138952	3037	2743
2011	51.299794277164	5347	2743
2011	20.92136374037	13111	2743
2011	55.425338452212	4949	2743
2011	34.655716993051	7915	2743
2011	21.893207758001	12529	2743
2011	103.197893152746	2658	2743
2011	24.356242230509	11262	2743
2011	23.854248195495	11499	2743
2011	56.673553719008	4840	2743
2011	162.307692307692	1690	2743
2011	172.51572327044	1590	2743
2011	77.859778597785	3523	2743
2011	389.630681818181	704	2743
2011	65.138921871289	4211	2743
2011	25.985221674876	10556	2743
2011	40.934188927025	6701	2743
2011	45.938703734717	5971	2743
2011	57.229292718547	4793	2743
2011	75.773480662983	3620	2743
2011	78.478002378121	1682	1320
2011	43.463944682252	3037	1320
2011	24.686740228165	5347	1320
2011	10.067881931202	13111	1320
2011	26.672054960598	4949	1320
2011	16.677195198989	7915	1320
2011	10.535557506584	12529	1320
2011	49.661399548532	2658	1320
2011	11.720831113478	11262	1320
2011	11.479259066005	11499	1320
2011	27.272727272727	4840	1320
2011	78.106508875739	1690	1320
2011	83.018867924528	1590	1320
2011	37.468066988362	3523	1320
2011	187.5	704	1320
2011	31.346473521728	4211	1320
2011	12.504736642667	10556	1320
2011	19.698552454857	6701	1320
2011	22.106849773907	5971	1320
2011	27.540162737325	4793	1320
2011	36.46408839779	3620	1320
2011	95.303210463733	1682	1603
2011	52.78235100428	3037	1603
2011	29.979427716476	5347	1603
2011	12.226374799786	13111	1603
2011	32.390381895332	4949	1603
2011	20.252684775742	7915	1603
2011	12.794317184132	12529	1603
2011	60.308502633559	2658	1603
2011	14.233706268868	11262	1603
2011	13.94034263849	11499	1603
2011	33.119834710743	4840	1603
2011	94.852071005917	1690	1603
2011	100.817610062893	1590	1603
2011	45.500993471473	3523	1603
2011	227.698863636363	704	1603
2011	38.06696746616	4211	1603
2011	15.185676392572	10556	1603
2011	23.921802716012	6701	1603
2011	26.846424384525	5971	1603
2011	33.44460671813	4793	1603
2011	44.281767955801	3620	1603
2011	1854.518430439952	1682	31193
2011	1027.099110964767	3037	31193
2011	583.373854497849	5347	31193
2011	237.914728090916	13111	31193
2011	630.288947262073	4949	31193
2011	394.099810486418	7915	31193
2011	248.96639795674	12529	31193
2011	1173.551542513167	2658	31193
2011	276.975670396022	11262	31193
2011	271.267066701452	11499	31193
2011	644.48347107438	4840	31193
2011	1845.739644970414	1690	31193
2011	1961.823899371069	1590	31193
2011	885.410161793925	3523	31193
2011	4430.823863636363	704	31193
2011	740.750415578247	4211	31193
2011	295.500189465706	10556	31193
2011	465.497686912401	6701	31193
2011	522.408306816278	5971	31193
2011	650.803254746505	4793	31193
2011	861.685082872928	3620	31193
2011	104.102259215219	1682	1751
2011	57.655581165623	3037	1751
2011	32.747334954179	5347	1751
2011	13.355197925406	13111	1751
2011	35.380885027278	4949	1751
2011	22.122552116234	7915	1751
2011	13.975576662143	12529	1751
2011	65.876598946576	2658	1751
2011	15.54786006038	11262	1751
2011	15.227411079224	11499	1751
2011	36.177685950413	4840	1751
2011	103.609467455621	1690	1751
2011	110.125786163522	1590	1751
2011	49.701958558047	3523	1751
